,country,sector,gas,emissions_quantity,year
1597,GHA,oil-and-gas-production-and-transport,co2e_100yr,3521950.241,2018
1598,GHA,oil-and-gas-production-and-transport,co2e_20yr,6847447.659,2018
1599,GNQ,oil-and-gas-production-and-transport,co2,5002919.665,2018
1600,GNQ,oil-and-gas-production-and-transport,ch4,134732.2415,2018
1601,GNQ,oil-and-gas-production-and-transport,co2e_100yr,9017940.463,2018
1602,GNQ,oil-and-gas-production-and-transport,co2e_20yr,17799347.42,2018
1603,GRC,oil-and-gas-production-and-transport,co2,35468.61595,2018
1604,GRC,oil-and-gas-production-and-transport,ch4,1622.562611,2018
1605,GRC,oil-and-gas-production-and-transport,co2e_100yr,83820.98177,2018
1606,GRC,oil-and-gas-production-and-transport,co2e_20yr,180063.4354,2018
1607,GTM,oil-and-gas-production-and-transport,co2,207833.059,2018
1608,GTM,oil-and-gas-production-and-transport,ch4,8415.228006,2018
1609,GTM,oil-and-gas-production-and-transport,co2e_100yr,458606.8536,2018
1610,GTM,oil-and-gas-production-and-transport,co2e_20yr,931828.1301,2018
1611,HRV,oil-and-gas-production-and-transport,co2,260471.9917,2018
1612,HRV,oil-and-gas-production-and-transport,ch4,18131.52484,2018
1613,HRV,oil-and-gas-production-and-transport,co2e_100yr,800791.4319,2018
1614,HRV,oil-and-gas-production-and-transport,co2e_20yr,1831332.127,2018
1615,IRL,oil-and-gas-production-and-transport,co2,331851.1699,2018
1616,IRL,oil-and-gas-production-and-transport,ch4,23029.57588,2018
1617,IRL,oil-and-gas-production-and-transport,co2e_100yr,1018132.531,2018
1618,IRL,oil-and-gas-production-and-transport,co2e_20yr,2310210.248,2018
1619,IRN,oil-and-gas-production-and-transport,co2,165540880.5,2018
1620,IRN,oil-and-gas-production-and-transport,ch4,3825620.772,2018
1621,IRN,oil-and-gas-production-and-transport,co2e_100yr,279544379.5,2018
1622,IRN,oil-and-gas-production-and-transport,co2e_20yr,549439364.0,2018
1623,IRQ,oil-and-gas-production-and-transport,co2,77263120.2,2018
1624,IRQ,oil-and-gas-production-and-transport,ch4,2479942.825,2018
1625,IRQ,oil-and-gas-production-and-transport,co2e_100yr,151165416.4,2018
1626,IRQ,oil-and-gas-production-and-transport,co2e_20yr,293853630.8,2018
1627,ISR,oil-and-gas-production-and-transport,co2,1290247.567,2018
1628,ISR,oil-and-gas-production-and-transport,ch4,81623.70615,2018
1629,ISR,oil-and-gas-production-and-transport,co2e_100yr,3722634.01,2018
1630,ISR,oil-and-gas-production-and-transport,co2e_20yr,8325049.527,2018
1631,ITA,oil-and-gas-production-and-transport,co2,1489721.755,2018
1632,ITA,oil-and-gas-production-and-transport,ch4,58746.60448,2018
1633,ITA,oil-and-gas-production-and-transport,co2e_100yr,3240370.568,2018
1634,ITA,oil-and-gas-production-and-transport,co2e_20yr,6786768.682,2018
1635,JOR,oil-and-gas-production-and-transport,co2,36354.6834,2018
1636,JOR,oil-and-gas-production-and-transport,ch4,1106.310293,2018
1637,JOR,oil-and-gas-production-and-transport,co2e_100yr,69322.73013,2018
1638,JOR,oil-and-gas-production-and-transport,co2e_20yr,154236.5272,2018
1639,JPN,oil-and-gas-production-and-transport,co2,250490.6957,2018
1640,JPN,oil-and-gas-production-and-transport,ch4,19697.65578,2018
1641,JPN,oil-and-gas-production-and-transport,co2e_100yr,837480.8381,2018
1642,JPN,oil-and-gas-production-and-transport,co2e_20yr,1950891.963,2018
1643,IDN,oil-and-gas-production-and-transport,co2,74906504.75,2018
1644,IDN,oil-and-gas-production-and-transport,ch4,772753.9721,2018
1645,IDN,oil-and-gas-production-and-transport,co2e_100yr,97934573.12,2018
1646,IDN,oil-and-gas-production-and-transport,co2e_20yr,144607236.2,2018
1647,IND,oil-and-gas-production-and-transport,co2,11852691.96,2018
1648,IND,oil-and-gas-production-and-transport,ch4,447778.4099,2018
1649,IND,oil-and-gas-production-and-transport,co2e_100yr,25196488.57,2018
1650,IND,oil-and-gas-production-and-transport,co2e_20yr,53168658.12,2018
1651,KAZ,oil-and-gas-production-and-transport,co2,44134811.12,2018
1652,KAZ,oil-and-gas-production-and-transport,ch4,1114591.016,2018
1653,KAZ,oil-and-gas-production-and-transport,co2e_100yr,77349623.39,2018
1654,KGZ,oil-and-gas-production-and-transport,co2,13055.07832,2018
1655,KGZ,oil-and-gas-production-and-transport,ch4,370.5041844,2018
1656,KGZ,oil-and-gas-production-and-transport,co2e_100yr,24096.10301,2018
1657,KGZ,oil-and-gas-production-and-transport,co2e_20yr,47341.63967,2018
1658,KWT,oil-and-gas-production-and-transport,co2,25363474.62,2018
1659,KWT,oil-and-gas-production-and-transport,ch4,645040.2868,2018
1660,KWT,oil-and-gas-production-and-transport,co2e_100yr,44585675.17,2018
1661,KWT,oil-and-gas-production-and-transport,co2e_20yr,83391221.4,2018
1662,LBY,oil-and-gas-production-and-transport,co2,18885351.58,2018
1663,LBY,oil-and-gas-production-and-transport,ch4,693208.0558,2018
1664,LBY,oil-and-gas-production-and-transport,co2e_100yr,39542951.65,2018
1665,LBY,oil-and-gas-production-and-transport,co2e_20yr,81128060.56,2018
1666,MAR,oil-and-gas-production-and-transport,co2,11307.99983,2018
1667,MAR,oil-and-gas-production-and-transport,ch4,791.1920323,2018
1668,MAR,oil-and-gas-production-and-transport,co2e_100yr,34885.52239,2018
1669,MAR,oil-and-gas-production-and-transport,co2e_20yr,80188.42788,2018
1670,MEX,oil-and-gas-production-and-transport,co2,28146804.55,2018
1671,MEX,oil-and-gas-production-and-transport,ch4,748420.4315,2018
1672,MEX,oil-and-gas-production-and-transport,co2e_100yr,50449733.41,2018
1673,MEX,oil-and-gas-production-and-transport,co2e_20yr,95475762.09,2018
1674,MMR,oil-and-gas-production-and-transport,co2,2056181.688,2018
1675,MMR,oil-and-gas-production-and-transport,ch4,135668.0716,2018
1676,MMR,oil-and-gas-production-and-transport,co2e_100yr,6099090.223,2018
1677,MMR,oil-and-gas-production-and-transport,co2e_20yr,13715899.32,2018
1678,MOZ,oil-and-gas-production-and-transport,co2,761099.0124,2018
1679,MOZ,oil-and-gas-production-and-transport,ch4,39883.44412,2018
1680,MOZ,oil-and-gas-production-and-transport,co2e_100yr,1949625.647,2018
1681,MOZ,oil-and-gas-production-and-transport,co2e_20yr,4213944.97,2018
1682,KAZ,oil-and-gas-production-and-transport,co2e_20yr,148024604.6,2018
1683,MDG,oil-and-gas-production-and-transport,co2,27873.3273,2018
1684,MDG,oil-and-gas-production-and-transport,ch4,180.7840434,2018
1685,MDG,oil-and-gas-production-and-transport,co2e_100yr,33260.69179,2018
1686,MDG,oil-and-gas-production-and-transport,co2e_20yr,44009.12026,2018
1687,MYS,oil-and-gas-production-and-transport,co2,88953868.98,2018
1688,MYS,oil-and-gas-production-and-transport,ch4,694012.4411,2018
1689,MYS,oil-and-gas-production-and-transport,co2e_100yr,109635439.7,2018
1690,MYS,oil-and-gas-production-and-transport,co2e_20yr,152347382.9,2018
1691,NGA,oil-and-gas-production-and-transport,co2,38338325.68,2018
1692,NZL,oil-and-gas-production-and-transport,co2,968179.4984,2018
1693,NZL,oil-and-gas-production-and-transport,ch4,47069.66399,2018
1694,NZL,oil-and-gas-production-and-transport,co2e_100yr,2370855.485,2018
1695,NZL,oil-and-gas-production-and-transport,co2e_20yr,5355851.255,2018
1696,OMN,oil-and-gas-production-and-transport,co2,21882252.75,2018
1697,OMN,oil-and-gas-production-and-transport,ch4,628483.7046,2018
1698,OMN,oil-and-gas-production-and-transport,co2e_100yr,40611067.15,2018
1699,OMN,oil-and-gas-production-and-transport,co2e_20yr,79354948.75,2018
1700,PAK,oil-and-gas-production-and-transport,co2,7834362.942,2018
1701,PAK,oil-and-gas-production-and-transport,ch4,410597.8041,2018
1702,PAK,oil-and-gas-production-and-transport,co2e_100yr,20070177.5,2018
1703,PAK,oil-and-gas-production-and-transport,co2e_20yr,43299486.56,2018
1704,PER,oil-and-gas-production-and-transport,co2,5182542.622,2018
1705,PER,oil-and-gas-production-and-transport,ch4,139765.2437,2018
1706,PER,oil-and-gas-production-and-transport,co2e_100yr,9347546.883,2018
1707,PER,oil-and-gas-production-and-transport,co2e_20yr,19143720.84,2018
1708,PHL,oil-and-gas-production-and-transport,co2,774586.897,2018
1709,PHL,oil-and-gas-production-and-transport,ch4,43207.99597,2018
1710,PHL,oil-and-gas-production-and-transport,co2e_100yr,2062185.177,2018
1711,PHL,oil-and-gas-production-and-transport,co2e_20yr,4653598.746,2018
1712,PNG,oil-and-gas-production-and-transport,co2,4398089.033,2018
1713,PNG,oil-and-gas-production-and-transport,ch4,107039.5634,2018
1714,PNG,oil-and-gas-production-and-transport,co2e_100yr,7587868.022,2018
1715,PNG,oil-and-gas-production-and-transport,co2e_20yr,14216856.52,2018
1716,PRK,oil-and-gas-production-and-transport,co2,99683.53796,2018
1717,PRK,oil-and-gas-production-and-transport,ch4,5000.287538,2018
1718,PRK,oil-and-gas-production-and-transport,co2e_100yr,248692.1066,2018
1719,PRK,oil-and-gas-production-and-transport,co2e_20yr,545901.2451,2018
1720,QAT,oil-and-gas-production-and-transport,co2,60314969.51,2018
1721,QAT,oil-and-gas-production-and-transport,ch4,1599411.812,2018
1722,QAT,oil-and-gas-production-and-transport,co2e_100yr,107977441.5,2018
1723,QAT,oil-and-gas-production-and-transport,co2e_20yr,214600520.2,2018
1724,NLD,oil-and-gas-production-and-transport,ch4,349430.5532,2018
1725,NLD,oil-and-gas-production-and-transport,co2e_100yr,16592632.51,2018
1726,NLD,oil-and-gas-production-and-transport,co2e_20yr,35345241.8,2018
1727,RUS,oil-and-gas-production-and-transport,co2,618390974.1,2018
1728,RUS,oil-and-gas-production-and-transport,ch4,18815740.64,2018
1729,NOR,oil-and-gas-production-and-transport,co2,39510888.55,2018
1730,NOR,oil-and-gas-production-and-transport,ch4,1629210.182,2018
1731,NOR,oil-and-gas-production-and-transport,co2e_100yr,88061351.97,2018
1732,NOR,oil-and-gas-production-and-transport,co2e_20yr,191413891.0,2018
1733,SRB,oil-and-gas-production-and-transport,co2,319632.6064,2018
1734,SRB,oil-and-gas-production-and-transport,ch4,8902.408747,2018
1735,SRB,oil-and-gas-production-and-transport,co2e_100yr,584924.3871,2018
1736,SRB,oil-and-gas-production-and-transport,co2e_20yr,1144065.79,2018
1737,SSD,oil-and-gas-production-and-transport,co2,1834227.607,2018
1738,SSD,oil-and-gas-production-and-transport,ch4,59207.15006,2018
1739,SSD,oil-and-gas-production-and-transport,co2e_100yr,3598600.679,2018
1740,SSD,oil-and-gas-production-and-transport,co2e_20yr,7040868.325,2018
1741,SUR,oil-and-gas-production-and-transport,co2,192663.5468,2018
1742,SUR,oil-and-gas-production-and-transport,ch4,6383.366052,2018
1743,SUR,oil-and-gas-production-and-transport,co2e_100yr,382887.8551,2018
1744,SUR,oil-and-gas-production-and-transport,co2e_20yr,762451.0555,2018
1745,SVN,oil-and-gas-production-and-transport,co2,1986.815656,2018
1746,SVN,oil-and-gas-production-and-transport,ch4,136.8995397,2018
1747,SVN,oil-and-gas-production-and-transport,co2e_100yr,6066.421937,2018
1748,SVN,oil-and-gas-production-and-transport,co2e_20yr,13870.25081,2018
1749,TCD,oil-and-gas-production-and-transport,co2,1271024.75,2018
1750,TCD,oil-and-gas-production-and-transport,ch4,50470.63144,2018
1751,TCD,oil-and-gas-production-and-transport,co2e_100yr,2775049.567,2018
1752,TCD,oil-and-gas-production-and-transport,co2e_20yr,5691748.898,2018
1753,TKM,oil-and-gas-production-and-transport,co2,75976380.5,2018
1754,TKM,oil-and-gas-production-and-transport,ch4,2580398.52,2018
1755,TKM,oil-and-gas-production-and-transport,co2e_100yr,152872256.4,2018
1756,TKM,oil-and-gas-production-and-transport,co2e_20yr,311101356.9,2018
1757,TLS,oil-and-gas-production-and-transport,co2,1743301.482,2018
1758,TLS,oil-and-gas-production-and-transport,ch4,49112.82652,2018
1759,TLS,oil-and-gas-production-and-transport,co2e_100yr,3206863.712,2018
1760,TLS,oil-and-gas-production-and-transport,co2e_20yr,6189399.505,2018
1761,RUS,oil-and-gas-production-and-transport,co2e_100yr,1179100045.0,2018
1762,RUS,oil-and-gas-production-and-transport,co2e_20yr,2349635843.0,2018
1763,SAU,oil-and-gas-production-and-transport,co2,88774350.86,2018
1764,SAU,oil-and-gas-production-and-transport,ch4,2834017.818,2018
1765,SAU,oil-and-gas-production-and-transport,co2e_100yr,173228081.8,2018
1766,SAU,oil-and-gas-production-and-transport,co2e_20yr,346899982.0,2018
1767,THA,oil-and-gas-production-and-transport,co2,30145663.83,2018
1768,THA,oil-and-gas-production-and-transport,ch4,325431.2057,2018
1769,THA,oil-and-gas-production-and-transport,co2e_100yr,39843513.76,2018
1770,THA,oil-and-gas-production-and-transport,co2e_20yr,60589958.04,2018
1771,SEN,oil-and-gas-production-and-transport,co2,1451.880703,2018
1772,SEN,oil-and-gas-production-and-transport,ch4,94.66533907,2018
1773,SEN,oil-and-gas-production-and-transport,co2e_100yr,4272.907807,2018
1774,SEN,oil-and-gas-production-and-transport,co2e_20yr,9928.368659,2018
1775,TTO,oil-and-gas-production-and-transport,co2,10460672.72,2018
1776,TTO,oil-and-gas-production-and-transport,ch4,322198.2632,2018
1777,TTO,oil-and-gas-production-and-transport,co2e_100yr,20062180.96,2018
1778,TTO,oil-and-gas-production-and-transport,co2e_20yr,38752787.83,2018
1779,TUN,oil-and-gas-production-and-transport,co2,1017244.002,2018
1780,TUN,oil-and-gas-production-and-transport,ch4,42276.78096,2018
1781,TUN,oil-and-gas-production-and-transport,co2e_100yr,2277092.075,2018
1782,TUN,oil-and-gas-production-and-transport,co2e_20yr,5010677.548,2018
1783,TZA,oil-and-gas-production-and-transport,co2,216847.1818,2018
1784,TZA,oil-and-gas-production-and-transport,ch4,13250.29999,2018
1785,TZA,oil-and-gas-production-and-transport,co2e_100yr,611706.1215,2018
1786,TZA,oil-and-gas-production-and-transport,co2e_20yr,1357189.995,2018
1787,UKR,oil-and-gas-production-and-transport,co2,4641779.632,2018
1788,UKR,oil-and-gas-production-and-transport,ch4,215640.9077,2018
1789,UKR,oil-and-gas-production-and-transport,co2e_100yr,11067878.68,2018
1790,UKR,oil-and-gas-production-and-transport,co2e_20yr,23501348.65,2018
1791,VNM,oil-and-gas-production-and-transport,co2,4673840.092,2018
1792,VNM,oil-and-gas-production-and-transport,ch4,161493.4157,2018
1793,VNM,oil-and-gas-production-and-transport,co2e_100yr,9486343.879,2018
1794,VNM,oil-and-gas-production-and-transport,co2e_20yr,19187493.29,2018
1795,YEM,oil-and-gas-production-and-transport,co2,1191226.538,2018
1796,YEM,oil-and-gas-production-and-transport,ch4,54527.30867,2018
1797,YEM,oil-and-gas-production-and-transport,co2e_100yr,2816140.336,2018
1798,YEM,oil-and-gas-production-and-transport,co2e_20yr,5839888.703,2018
1799,AGO,oil-and-gas-production-and-transport,co2,16454426.21,2019
1800,AGO,oil-and-gas-production-and-transport,ch4,644351.5093,2019
1801,AGO,oil-and-gas-production-and-transport,co2e_100yr,35656101.19,2019
1802,AGO,oil-and-gas-production-and-transport,co2e_20yr,73194234.23,2019
1803,ALB,oil-and-gas-production-and-transport,co2,288159.3337,2019
1804,ALB,oil-and-gas-production-and-transport,ch4,5539.353362,2019
1805,UZB,oil-and-gas-production-and-transport,co2,10634273.06,2018
1806,UZB,oil-and-gas-production-and-transport,ch4,534271.4182,2018
1807,UZB,oil-and-gas-production-and-transport,co2e_100yr,26555561.32,2018
1808,UZB,oil-and-gas-production-and-transport,co2e_20yr,57046366.22,2018
1809,VEN,oil-and-gas-production-and-transport,co2,89075430.12,2018
1810,VEN,oil-and-gas-production-and-transport,ch4,1212136.776,2018
1811,USA,oil-and-gas-production-and-transport,co2,447001413.7,2018
1812,USA,oil-and-gas-production-and-transport,ch4,15488123.74,2018
1813,USA,oil-and-gas-production-and-transport,co2e_100yr,908547501.1,2018
1814,USA,oil-and-gas-production-and-transport,co2e_20yr,1868581154.0,2018
1815,ALB,oil-and-gas-production-and-transport,co2e_100yr,453232.0639,2019
1816,ALB,oil-and-gas-production-and-transport,co2e_20yr,836615.6072,2019
1817,ARG,oil-and-gas-production-and-transport,co2,43868722.95,2019
1818,ARG,oil-and-gas-production-and-transport,ch4,753702.4856,2019
1819,ARG,oil-and-gas-production-and-transport,co2e_100yr,66329057.02,2019
1820,ARG,oil-and-gas-production-and-transport,co2e_20yr,119736946.0,2019
1821,AZE,oil-and-gas-production-and-transport,co2,16362119.35,2019
1822,AZE,oil-and-gas-production-and-transport,ch4,421983.5785,2019
1823,AZE,oil-and-gas-production-and-transport,co2e_100yr,28937229.98,2019
1824,AZE,oil-and-gas-production-and-transport,co2e_20yr,57560962.46,2019
1825,BEN,oil-and-gas-production-and-transport,co2,7884.454942,2019
1826,BEN,oil-and-gas-production-and-transport,ch4,450.1234436,2019
1827,BEN,oil-and-gas-production-and-transport,co2e_100yr,21298.13356,2019
1828,BEN,oil-and-gas-production-and-transport,co2e_20yr,47312.13922,2019
1829,BGD,oil-and-gas-production-and-transport,co2,2629418.416,2019
1830,BGD,oil-and-gas-production-and-transport,ch4,190427.3878,2019
1831,BGD,oil-and-gas-production-and-transport,co2e_100yr,8304154.572,2019
1832,BGD,oil-and-gas-production-and-transport,co2e_20yr,19134920.69,2019
1833,BGR,oil-and-gas-production-and-transport,co2,9102.990634,2019
1834,BGR,oil-and-gas-production-and-transport,ch4,268.4663826,2019
1835,BGR,oil-and-gas-production-and-transport,co2e_100yr,17103.28883,2019
1836,BGR,oil-and-gas-production-and-transport,co2e_20yr,33585.79234,2019
1837,BHR,oil-and-gas-production-and-transport,co2,5535065.851,2019
1838,BHR,oil-and-gas-production-and-transport,ch4,136523.6442,2019
1839,BHR,oil-and-gas-production-and-transport,co2e_100yr,9603470.447,2019
1840,BHR,oil-and-gas-production-and-transport,co2e_20yr,17944554.56,2019
1841,BLZ,oil-and-gas-production-and-transport,co2,8051.459388,2019
1842,BLZ,oil-and-gas-production-and-transport,ch4,321.748418,2019
1843,BLZ,oil-and-gas-production-and-transport,co2e_100yr,17639.56224,2019
1844,ARE,oil-and-gas-production-and-transport,co2,58194720.5,2019
1845,ARE,oil-and-gas-production-and-transport,ch4,1306678.627,2019
1846,ARE,oil-and-gas-production-and-transport,co2e_100yr,97133743.59,2019
1847,ARE,oil-and-gas-production-and-transport,co2e_20yr,189176788.2,2019
1848,AUS,oil-and-gas-production-and-transport,co2,65779882.61,2019
1849,AUS,oil-and-gas-production-and-transport,ch4,1470654.522,2019
1850,AUS,oil-and-gas-production-and-transport,co2e_100yr,109605387.4,2019
1851,AUS,oil-and-gas-production-and-transport,co2e_20yr,197366192.3,2019
1852,BEL,oil-and-gas-production-and-transport,co2,320.9721776,2019
1853,BEL,oil-and-gas-production-and-transport,ch4,15.2394187,2019
1854,BEL,oil-and-gas-production-and-transport,co2e_100yr,775.106855,2019
1855,BLZ,oil-and-gas-production-and-transport,co2e_20yr,36340.4308,2019
1856,BOL,oil-and-gas-production-and-transport,co2,5748075.677,2019
1857,BOL,oil-and-gas-production-and-transport,ch4,184212.0353,2019
1858,BOL,oil-and-gas-production-and-transport,co2e_100yr,11237594.33,2019
1859,BOL,oil-and-gas-production-and-transport,co2e_20yr,22951854.14,2019
1860,BRA,oil-and-gas-production-and-transport,co2,29177902.21,2019
1861,BRA,oil-and-gas-production-and-transport,ch4,849242.4582,2019
1862,BRA,oil-and-gas-production-and-transport,co2e_100yr,54485327.46,2019
1863,BRA,oil-and-gas-production-and-transport,co2e_20yr,106794491.8,2019
1864,BRB,oil-and-gas-production-and-transport,co2,13462.00036,2019
1865,BRB,oil-and-gas-production-and-transport,ch4,448.445729,2019
1866,BRB,oil-and-gas-production-and-transport,co2e_100yr,26825.68308,2019
1867,BRB,oil-and-gas-production-and-transport,co2e_20yr,53607.58089,2019
1868,CHL,oil-and-gas-production-and-transport,co2,719477.6064,2019
1869,CHL,oil-and-gas-production-and-transport,ch4,18829.50008,2019
1870,CHL,oil-and-gas-production-and-transport,co2e_100yr,1280596.709,2019
1871,CHL,oil-and-gas-production-and-transport,co2e_20yr,2429967.303,2019
1872,CIV,oil-and-gas-production-and-transport,co2,354644.5295,2019
1873,CIV,oil-and-gas-production-and-transport,ch4,21792.90342,2019
1874,CIV,oil-and-gas-production-and-transport,co2e_100yr,1004073.052,2019
1875,CIV,oil-and-gas-production-and-transport,co2e_20yr,2263973.765,2019
1876,CMR,oil-and-gas-production-and-transport,co2,3964782.915,2019
1877,CMR,oil-and-gas-production-and-transport,ch4,145182.1327,2019
1878,CMR,oil-and-gas-production-and-transport,co2e_100yr,8291210.468,2019
1879,CMR,oil-and-gas-production-and-transport,co2e_20yr,16381573.02,2019
1880,COD,oil-and-gas-production-and-transport,co2,397287.9202,2019
1881,COD,oil-and-gas-production-and-transport,ch4,13830.83298,2019
1882,COD,oil-and-gas-production-and-transport,co2e_100yr,809446.743,2019
1883,COD,oil-and-gas-production-and-transport,co2e_20yr,1619343.758,2019
1884,COG,oil-and-gas-production-and-transport,co2,5713102.407,2019
1885,COG,oil-and-gas-production-and-transport,ch4,244064.4198,2019
1886,COG,oil-and-gas-production-and-transport,co2e_100yr,12986222.12,2019
1887,COG,oil-and-gas-production-and-transport,co2e_20yr,26902171.6,2019
1888,COL,oil-and-gas-production-and-transport,co2,27924890.61,2019
1889,CAN,oil-and-gas-production-and-transport,co2,312649265.9,2019
1890,CAN,oil-and-gas-production-and-transport,ch4,2875594.577,2019
1891,CAN,oil-and-gas-production-and-transport,co2e_100yr,398341984.3,2019
1892,CAN,oil-and-gas-production-and-transport,co2e_20yr,595157525.0,2019
1893,CHN,oil-and-gas-production-and-transport,co2,265995992.9,2019
1894,CHN,oil-and-gas-production-and-transport,ch4,3203883.744,2019
1895,CHN,oil-and-gas-production-and-transport,co2e_100yr,361471728.4,2019
1896,CHN,oil-and-gas-production-and-transport,co2e_20yr,556632331.4,2019
1897,COL,oil-and-gas-production-and-transport,ch4,371204.39,2019
1898,COL,oil-and-gas-production-and-transport,co2e_100yr,38986781.43,2019
1899,COL,oil-and-gas-production-and-transport,co2e_20yr,63384554.39,2019
1900,CUB,oil-and-gas-production-and-transport,co2,1772263.79,2019
1901,CUB,oil-and-gas-production-and-transport,ch4,13597.85472,2019
1902,CUB,oil-and-gas-production-and-transport,co2e_100yr,2177479.861,2019
1903,CUB,oil-and-gas-production-and-transport,co2e_20yr,3009038.365,2019
1904,DEU,oil-and-gas-production-and-transport,co2,809663.9469,2019
1905,DEU,oil-and-gas-production-and-transport,ch4,67073.47143,2019
1906,DEU,oil-and-gas-production-and-transport,co2e_100yr,2808453.395,2019
1907,DEU,oil-and-gas-production-and-transport,co2e_20yr,6540072.865,2019
1908,DNK,oil-and-gas-production-and-transport,co2,1227182.471,2019
1909,DNK,oil-and-gas-production-and-transport,ch4,54420.11684,2019
1910,DNK,oil-and-gas-production-and-transport,co2e_100yr,2848901.953,2019
1911,DNK,oil-and-gas-production-and-transport,co2e_20yr,6329384.103,2019
1912,DZA,oil-and-gas-production-and-transport,co2,57186627.25,2019
1913,DZA,oil-and-gas-production-and-transport,ch4,3922183.408,2019
1914,DZA,oil-and-gas-production-and-transport,co2e_100yr,174067692.8,2019
1915,DZA,oil-and-gas-production-and-transport,co2e_20yr,400311127.8,2019
1916,ECU,oil-and-gas-production-and-transport,co2,7321574.828,2019
1917,ECU,oil-and-gas-production-and-transport,ch4,235361.5549,2019
1918,ECU,oil-and-gas-production-and-transport,co2e_100yr,14335349.16,2019
1919,ECU,oil-and-gas-production-and-transport,co2e_20yr,28309901.75,2019
1920,EGY,oil-and-gas-production-and-transport,co2,23188422.2,2019
1921,EGY,oil-and-gas-production-and-transport,ch4,785330.7154,2019
1922,EGY,oil-and-gas-production-and-transport,co2e_100yr,46591277.52,2019
1923,EGY,oil-and-gas-production-and-transport,co2e_20yr,94076104.39,2019
1924,ESP,oil-and-gas-production-and-transport,co2,39534.12559,2019
1925,ESP,oil-and-gas-production-and-transport,ch4,1789.634552,2019
1926,ESP,oil-and-gas-production-and-transport,co2e_100yr,92865.23524,2019
1927,ESP,oil-and-gas-production-and-transport,co2e_20yr,196409.3093,2019
1928,EST,oil-and-gas-production-and-transport,co2,253787.3464,2019
1929,EST,oil-and-gas-production-and-transport,ch4,9907.609826,2019
1930,EST,oil-and-gas-production-and-transport,co2e_100yr,549034.1192,2019
1931,EST,oil-and-gas-production-and-transport,co2e_20yr,1123104.048,2019
1932,FRA,oil-and-gas-production-and-transport,co2,207119.2368,2019
1933,FRA,oil-and-gas-production-and-transport,ch4,7036.684331,2019
1934,FRA,oil-and-gas-production-and-transport,co2e_100yr,416812.4299,2019
1935,FRA,oil-and-gas-production-and-transport,co2e_20yr,839417.5222,2019
1936,GAB,oil-and-gas-production-and-transport,co2,4225839.728,2019
1937,GAB,oil-and-gas-production-and-transport,ch4,169873.605,2019
1938,GAB,oil-and-gas-production-and-transport,co2e_100yr,9288073.157,2019
1939,GAB,oil-and-gas-production-and-transport,co2e_20yr,18884699.56,2019
1940,GBR,oil-and-gas-production-and-transport,co2,15147935.79,2019
1941,GBR,oil-and-gas-production-and-transport,ch4,579081.3874,2019
1942,GBR,oil-and-gas-production-and-transport,co2e_100yr,32404561.13,2019
1943,GBR,oil-and-gas-production-and-transport,co2e_20yr,68249189.91,2019
1944,GEO,oil-and-gas-production-and-transport,co2,7158.665806,2019
1945,GEO,oil-and-gas-production-and-transport,ch4,294.9472722,2019
1946,GEO,oil-and-gas-production-and-transport,co2e_100yr,15948.09452,2019
1947,GEO,oil-and-gas-production-and-transport,co2e_20yr,33008.75569,2019
1948,GHA,oil-and-gas-production-and-transport,co2,1932981.732,2019
1949,GHA,oil-and-gas-production-and-transport,ch4,57939.00918,2019
1950,GHA,oil-and-gas-production-and-transport,co2e_100yr,3659564.205,2019
1951,GHA,oil-and-gas-production-and-transport,co2e_20yr,7213409.575,2019
1952,GNQ,oil-and-gas-production-and-transport,co2,4515808.254,2019
1953,GNQ,oil-and-gas-production-and-transport,ch4,121725.6445,2019
1954,GNQ,oil-and-gas-production-and-transport,co2e_100yr,8143232.46,2019
1955,GNQ,oil-and-gas-production-and-transport,co2e_20yr,16070014.61,2019
1956,GRC,oil-and-gas-production-and-transport,co2,22498.2817,2019
1957,GRC,oil-and-gas-production-and-transport,ch4,1005.396555,2019
1958,GRC,oil-and-gas-production-and-transport,co2e_100yr,52459.09904,2019
1959,GRC,oil-and-gas-production-and-transport,co2e_20yr,113803.5991,2019
1960,GTM,oil-and-gas-production-and-transport,co2,109025.6479,2019
1961,GTM,oil-and-gas-production-and-transport,ch4,3509.305307,2019
1962,GTM,oil-and-gas-production-and-transport,co2e_100yr,213602.946,2019
1963,GTM,oil-and-gas-production-and-transport,co2e_20yr,422782.5101,2019
1964,GUY,oil-and-gas-production-and-transport,co2,3617.039997,2019
1965,GUY,oil-and-gas-production-and-transport,ch4,197.8039628,2019
1966,GUY,oil-and-gas-production-and-transport,co2e_100yr,9511.598087,2019
1967,GUY,oil-and-gas-production-and-transport,co2e_20yr,20916.51482,2019
1968,HRV,oil-and-gas-production-and-transport,co2,215004.7009,2019
1969,HRV,oil-and-gas-production-and-transport,ch4,14775.43531,2019
1970,HRV,oil-and-gas-production-and-transport,co2e_100yr,655312.673,2019
1971,HRV,oil-and-gas-production-and-transport,co2e_20yr,1497314.998,2019
1972,IDN,oil-and-gas-production-and-transport,co2,68038392.0,2019
1973,IDN,oil-and-gas-production-and-transport,ch4,715519.1165,2019
1974,IDN,oil-and-gas-production-and-transport,co2e_100yr,89360861.67,2019
1975,IDN,oil-and-gas-production-and-transport,co2e_20yr,132270830.4,2019
1976,IND,oil-and-gas-production-and-transport,co2,11799557.12,2019
