country_name,country_code,year,forest_area_in_per,cereal_yield,electricity_access_percent,renewable_energy_consumption,fossil_energy_use,energy_use_per_capita,emissions_total,emissions_per_capita,emissions_per_gdp,methane_emissions(kt_CO2_emissions),nitrous_oxide_emissions(mt_CO2_emissions),gdp_per_capita,pop_0014_percent,pop_1564_percent,pop_65up_percent,pop_growth_percent,pop_total,urban_pop_total,urban_pop_percent
Cuba,CUB,2013,29.5835732105162,2903.8,98.1793670654297,18.24,87.5088346223724,1018.65216857119,28870.0008392334,2.54999773788033,0.0,12250.0,3670.0,6814.24384354868,17.1339255269108,69.2605877121651,13.6054867609241,0.108603882669157,11321579.0,8698029.0,76.827
Cuba,CUB,2014,30.1249759661604,2813.7,98.4239883422852,23.16,85.5964145599651,1032.39208946397,26690.0005340576,2.35527173464459,0.0,12239.9997711182,3860.0,7117.52691001591,16.9083533694681,69.2118911481495,13.8797554823824,0.0922325673162479,11332026.0,8709909.0,76.861
Croatia,HRV,1991,0.0,0.0,100.0,33.3545415119193,74.1273768907844,1742.37228999992,14740.0,3.14351265573077,0.0,3980.00001907349,2660.0,0.0,19.4223599356139,68.3000923517325,12.2775477126536,-1.86657353088556,4689022.0,2408141.0,51.357
Croatia,HRV,1992,33.2140940797711,3972.1,100.0,29.8110333589946,77.8227928388528,1634.5650111084,15040.0,3.28684401346382,0.0,3710.00003814697,2770.0,0.0,19.1621194163542,68.1788796539456,12.6590009297002,-2.44385513691215,4575818.0,2360573.0,51.588
Croatia,HRV,1993,33.2766946878913,4255.7,100.0,29.8999901522965,78.2710507357786,1680.34891270726,15540.0,3.37792087448589,0.0,3670.00007629395,2300.0,0.0,18.7775859811441,68.2093584585185,13.0130555603374,0.537147004460399,4600463.0,2383868.0,51.818
Croatia,HRV,1994,33.3392952960114,4136.9,100.0,30.0983346611673,77.1858776114905,1629.12272163686,14870.0,3.19645814381009,0.0,3529.99997138977,2340.0,0.0,18.3547395846248,68.3040229587531,13.3412374566222,1.11454431106051,4652024.0,2421285.0,52.048
Croatia,HRV,1995,33.4018959041316,4365.7,100.0,30.384527442502,76.8640510627956,1692.15892537494,15460.0,3.34629861710855,0.415702560391497,3440.00005722046,2280.0,4901.20643436657,18.0379958810925,68.1678558798444,13.7941482390631,-0.690119513541903,4620030.0,2415305.0,52.279
Croatia,HRV,1996,33.4226509467667,4507.8,100.0,34.1265044303859,74.4857179254336,1770.79750551722,15260.0,3.34862303786819,0.380446590177617,3380.00011444092,2260.0,5267.57146130332,17.8585489495555,67.871677732355,14.2697733180894,-1.37154005901268,4557097.0,2392886.0,52.509
Croatia,HRV,1997,33.4851732761701,5007.9,100.0,29.211150683095,77.1322144875029,1881.92735483757,17070.0,3.76412373316398,0.394803232467562,3359.99989509583,2630.0,5298.80375771981,17.7173424516953,67.6377849554456,14.6448725928591,-0.487835515074698,4534920.0,2391671.0,52.739
Croatia,HRV,1998,33.5896977284922,4669.0,100.0,28.1143994570977,78.2325137220943,1945.43741525793,18530.0,4.08858076822513,0.413527824175622,3329.99992370605,2120.0,5677.70488566224,17.5590418959931,67.4399790125715,15.0009790914353,-0.061431194309139,4532135.0,2400581.0,52.968
Croatia,HRV,1999,33.6522983366124,4604.2,100.0,27.810841837998,78.2743707681995,1930.36936380537,18520.0,4.10406690426821,0.412882365429138,3369.99988555908,2240.0,5236.21928005723,17.3804846515852,67.2765289949969,15.342986353418,-0.432031162225091,4512597.0,2400611.0,53.198
Croatia,HRV,2000,33.7136929460581,4114.8,100.0,26.76,77.9085001612781,1876.80577543774,18040.0,4.03732782609591,0.378451825827516,3299.99995231628,2390.0,4880.56898237938,17.198138963872,67.1425484023732,15.6593126337548,-0.986434858645568,4468302.0,2387324.0,53.428
Croatia,HRV,2001,33.7762913149234,4840.3,100.0,26.92,77.7875080113597,2024.54692739535,19200.0,4.46548805691265,0.383349880274537,3380.00011444092,2210.0,5409.65219372513,16.9838125357935,67.0151654437257,16.0010220204808,-3.8476707266781,4299642.0,2306414.0,53.642
Croatia,HRV,2002,33.8388896837888,5316.2,100.0,24.61,79.7087521961615,2081.5982803113,20280.0006866455,4.71389597134972,0.368998792357531,3400.00009536743,2400.0,6295.7152079073,16.7214920535813,66.9154136464186,16.3630943000001,0.0588712912047699,4302174.0,2315000.0,53.81
Croatia,HRV,2003,33.8699878493317,3601.0,100.0,24.82,79.5043878047029,2232.49343135508,21610.0006103516,5.02161212807634,0.366630628392439,3509.99999046326,2300.0,8138.42810922399,16.4560347095254,66.8768297599368,16.6671355305378,0.0284699231131846,4303399.0,2322932.0,53.979
Croatia,HRV,2004,33.9325280537488,5408.9,100.0,26.56,78.0395299623686,2230.90321981136,21100.0003814697,4.90173311840118,0.333579738713419,3650.00009536743,2640.0,9760.13086042749,16.2115070836193,66.8385902528498,16.9499026635309,0.0279042785156658,4304600.0,2330812.0,54.147
Croatia,HRV,2005,33.995068258166,5592.8,100.0,26.82,77.0328017241247,2261.48377838797,21450.0007629395,4.97663089361019,0.322005487517026,3630.00011444092,2490.0,10634.2357827089,16.0060040434058,66.7751281892389,17.2188677673553,0.128732789322745,4310145.0,2341055.0,54.315
Croatia,HRV,2006,34.0576084625831,5420.2,100.0,25.51,77.640036380428,2248.38007598421,21610.0006103516,5.01257332665105,0.284570565972277,3750.0,2920.0,11810.0530029407,15.8139805474041,66.7278278877738,17.4581915648222,0.0235231237565747,4311159.0,2348849.0,54.483
Croatia,HRV,2007,34.1201486670002,4558.1,100.0,22.66,79.6582710740328,2338.44769300478,22879.9991607666,5.30831722875359,0.271871203629145,3789.99996185303,3080.0,14069.3480117633,15.6435136551045,66.6816516143794,17.6748347305161,-0.0218526602655707,4310217.0,2355577.0,54.651
Croatia,HRV,2008,34.1826888714173,6639.1,100.0,24.14,78.0516061170525,2280.0706776914,21729.9995422363,5.04210834436146,0.240348279692921,3759.99999046326,3420.0,16461.289132195,15.527427677674,66.6426699902405,17.8299023320855,-0.0118794578559279,4309705.0,2362537.0,54.819
Croatia,HRV,2009,34.2452290758345,6109.8,100.0,27.16,76.1296542677746,2207.10302307847,20309.9994659424,4.71757156457357,0.233240941483114,3819.9999332428,2240.0,14708.8809120687,15.4297471126766,66.6719685029847,17.8982843843387,-0.10502751669287,4305181.0,2367290.0,54.987
Croatia,HRV,2010,34.3077692802516,5456.0,100.0,29.75,74.2949719561098,2185.44698815741,19459.9990844727,4.53039920931556,0.225994191294755,3799.99995231628,2500.0,14124.8108429702,15.3057947454175,66.8082043966578,17.8860008579247,-0.226821270818422,4295427.0,2369143.0,55.155
Croatia,HRV,2011,34.314916732185,5220.0,100.0,27.16,74.6370982792933,2140.43613287975,19030.0006866455,4.44561577421354,0.210848067702695,3809.99994277954,2630.0,14812.8694716528,15.1217938429054,66.8906829442203,17.9875232128744,-0.345264228485821,4280622.0,2368126.0,55.322
Croatia,HRV,2012,34.3220641841184,4573.6,100.0,29.4,72.2377621242352,2020.7523834474,17409.9998474121,4.07961645686177,0.190164283941056,3750.0,2330.0,13443.1352298628,14.914553982373,66.8260267668176,18.2594192508094,-0.305655944795909,4267558.0,2368751.0,55.506
Croatia,HRV,2013,34.3292116360517,5444.9,100.0,32.82,71.3032462860036,1983.86794711738,17010.0002288818,3.99700265430152,0.180522664644088,3650.00009536743,1730.0,13871.3299049143,14.7264579777428,66.6881573021687,18.5853847200885,-0.278509062850129,4255689.0,2370674.0,55.706
Croatia,HRV,2014,34.3363590879851,6027.7,100.0,33.6,70.7036623421282,1897.84066540377,16239.9997711182,3.83164446942416,0.171328402469503,3640.00010490417,1700.0,13784.4783575033,14.5641358066766,66.4585226047229,18.9773415886005,-0.407343184777633,4238389.0,2370234.0,55.923
Cote d'Ivoire,CIV,1994,21.2210566037736,1131.0,36.5,75.6065175045825,28.2452570806488,374.821705246631,3090.0,0.223875974159351,0.0847892831103003,14119.9998855591,2860.0,602.331965341401,45.6494884723798,51.6490095661697,2.70150196145059,3.58341952827983,13802285.0,5636163.0,40.835
Cote d'Ivoire,CIV,1995,20.3542610062893,1141.7,43.6312522888184,74.8826030239666,25.1500298604533,360.424643071857,3370.0,0.235668834796636,0.0845485126273712,14460.000038147,2930.0,769.25572351815,45.2624076411531,52.0290475485667,2.70854481028011,3.54062880080402,14299727.0,5892917.0,41.21
Cote d'Ivoire,CIV,1996,19.487465408805,1389.0,44.6482124328613,74.0417289026024,32.0181531315067,390.872669443262,4050.0,0.273446409162521,0.0926226653304298,14630.0001144409,2780.0,1220.1215162349,44.9271268695463,52.3623271599262,2.71054597052747,3.51260558248228,14810946.0,6159428.0,41.587
Cote d'Ivoire,CIV,1997,18.6206698113208,1286.7,45.6617698669434,72.1351437379043,32.1080986462699,385.191490593724,4970.0,0.324085633466452,0.101903553197185,14970.0002670288,2950.0,1176.85191117264,44.6637525261317,52.6291152720068,2.70713220186152,3.48008353979121,15335453.0,6435369.0,41.964
Cote d'Ivoire,CIV,1998,17.7538742138365,1498.6,46.6712455749512,73.4473042431981,30.8269193888098,371.531226137352,4990.0,0.314648032440906,0.0970372923187942,15189.9995803833,2990.0,1237.13136361583,44.5544672138642,52.7578427125561,2.68769007357972,3.35691945622114,15858990.0,6715014.0,42.342
Cote d'Ivoire,CIV,1999,16.8870786163522,1645.7,48.2,61.9308464416233,40.8919780932146,429.7738624758,6830.0,0.417841936329698,0.129462223061307,15520.0004577637,2930.0,1154.47906708134,44.6771311498778,52.6752589977642,2.64760985235803,3.0240202346513,16345894.0,6986399.0,42.741
Cote d'Ivoire,CIV,2000,16.0202830188679,1682.3,48.6894683837891,63.72,37.130149257688,404.17073668709,6490.0,0.38631711218137,0.120612841917318,15840.0001525879,3030.0,986.777320949729,44.9692107047341,52.4295834382461,2.60120585701981,2.73825090531507,16799670.0,7249898.0,43.155
Cote d'Ivoire,CIV,2001,15.6652924528302,1719.9,49.6558570861816,64.73,34.2983971532307,378.654206426871,6490.0,0.376330755419337,0.12055207042118,15340.0001525879,3250.0,974.779976032989,45.3360313174444,52.1056444479893,2.55832423456632,2.61901409623771,17245468.0,7513505.0,43.568
Cote d'Ivoire,CIV,2002,15.3103018867925,1750.9,51.4000015258789,65.32,37.8487156284546,394.695580957071,6840.00015258789,0.38679258042432,0.128615440912694,15060.0004196167,3580.0,1020.95053048032,45.5654881952773,51.8988178906493,2.53569391407335,2.51050671514096,17683897.0,7777908.0,43.983
Cote d'Ivoire,CIV,2003,14.9553113207547,1827.0,51.5682334899902,70.32,32.5014405081501,364.219570378326,5309.99994277954,0.293103762032616,0.102770568743946,13989.9997711182,3440.0,1173.06393476039,45.5698828650269,51.8996380692885,2.53047906568455,2.41659690314912,18116451.0,8043523.0,44.399
Cote d'Ivoire,CIV,2004,14.600320754717,1853.9,52.5189170837402,75.4,24.9305732993684,501.432442110913,5469.99979019165,0.294959741239501,0.0999172149100996,12750.0,2870.0,1267.76490058915,45.459583839818,52.0157682144729,2.52464794570907,2.33745599030944,18544903.0,8311269.0,44.817
Cote d'Ivoire,CIV,2005,14.2453301886792,1836.3,58.9000015258789,77.92,25.3912567218617,507.0279382706,5880.00011444092,0.309959592679415,0.103113694180916,12890.0003433228,3570.0,1267.08722155178,45.2795500736286,52.2021178990328,2.51833202733865,2.26751371599435,18970215.0,8580987.0,45.234
Cote d'Ivoire,CIV,2006,13.8903396226415,1827.9,60.1710510253906,74.79,21.4491642750928,487.703784721268,5699.99980926514,0.293904457910232,0.0943098377974679,12090.0001525879,3350.0,1303.56502886369,45.0621588597435,52.4253215192334,2.51251962102309,2.20965613638884,19394057.0,8853775.0,45.652
Cote d'Ivoire,CIV,2007,13.5353490566038,1569.4,55.3776245117188,76.33,24.2532852502159,513.703759770306,5659.99984741211,0.285603266141485,0.0901903663754502,11250.0,3480.0,1451.23258675186,44.8132012086872,52.6777942778982,2.50900451341466,2.16087988372223,19817700.0,9130213.0,46.071
Cote d'Ivoire,CIV,2008,13.180358490566,1735.0,60.2999992370605,74.21,24.6166579573275,505.43786101563,6469.99979019165,0.319593770627773,0.0965401450951996,10239.9997711182,3210.0,1683.3376609069,44.548751498528,52.9430177886536,2.50823071281835,2.13051547484823,20244449.0,9411847.0,46.491
Cote d'Ivoire,CIV,2009,12.8253679245283,1711.5,57.3151054382324,73.71,22.7178036261412,453.47799244425,6030.00020980835,0.291617642654382,0.0862924064726737,9250.0,3100.0,1638.80476557543,44.282258399144,53.2079342048719,2.50980739598415,2.11781907640103,20677762.0,9699938.0,46.91
Cote d'Ivoire,CIV,2010,12.4703773584906,2270.5,58.3014678955078,75.42,23.2315074256831,481.19392944389,6349.99990463257,0.30066227636444,0.0840377028880718,8479.99954223633,3110.0,1654.17783245738,44.0035914701306,53.4836720495158,2.51273648035359,2.1163624191381,21120042.0,9996116.0,47.33
Cote d'Ivoire,CIV,2011,12.1153899371069,1882.8,55.7999992370605,79.11,20.8677616437152,540.338100870782,6119.99988555908,0.283820632292977,0.0838482775719228,7969.99979019165,3270.0,1701.70473363773,43.9342451581451,53.5716601197779,2.49409472207699,2.0752447134814,21562914.0,10296507.0,47.751
Cote d'Ivoire,CIV,2012,11.7604025157233,2079.8,55.7999992370605,74.9,24.6801540811143,573.928140080157,8039.99996185303,0.365276687180907,0.104853390896744,7340.00015258789,3330.0,1649.30173900093,44.0296057671739,53.513860740031,2.45653349279509,2.05543493401974,22010712.0,10603000.0,48.172
Cote d'Ivoire,CIV,2013,11.4054150943396,2176.6,61.3625907897949,72.16,26.6581215014873,602.141467180862,8689.9995803833,0.386750453124833,0.101733159059268,7699.99980926514,3560.0,1903.05432119282,44.0353184633188,53.542428563815,2.42225297286616,2.06192649501195,22469268.0,10918491.0,48.593
Cote d'Ivoire,CIV,2014,11.050427672956,2206.9,61.9000015258789,71.91,26.4923300237552,603.372260421634,9199.99980926514,0.400077310996196,0.0940422183913998,7239.99977111816,3170.0,2124.01955857681,43.8876938632772,53.7166540725663,2.39565206415648,2.31524274847183,22995555.0,11271041.0,49.014
Costa Rica,CRI,2000,55.9580885233059,3626.2,96.9400024414063,32.95,59.0271591155853,722.152456540811,4950.0,1.24397082524019,0.159556448791686,3799.99995231628,1560.0,3773.03379319679,30.8731608234585,63.2719452501984,5.8548939263431,1.97358823214158,3979193.0,2349793.0,59.052
Costa Rica,CRI,2001,55.9854680767724,3549.6,98.2497787475586,32.11,57.2119444310877,713.19878358501,5420.0,1.33720778185848,0.16509324229761,3730.00001907349,1450.0,3941.59864349203,30.1899044525683,63.8310504789708,5.97904506846096,1.84330854695316,4053222.0,2448551.0,60.41
Costa Rica,CRI,2002,56.0128476302389,3683.4,98.5091857910156,32.54,55.0019531686709,737.688602620225,5519.99998092651,1.33895337529687,0.160088913924992,3660.00008583069,1440.0,4021.42536130228,29.4940017556784,64.3897950406816,6.11620320364001,1.69774908835068,4122623.0,2545843.0,61.753
Costa Rica,CRI,2003,56.0402271837054,3171.4,98.6958999633789,33.3,56.5946562635755,779.293846884766,5800.00019073486,1.38470762155819,0.158127208252634,3609.99989509583,1560.0,4123.5064871039,28.792686739433,64.9421687693329,6.26514449123403,1.58793253810516,4188610.0,2642175.0,63.08
Costa Rica,CRI,2004,56.0676067371719,3059.4,98.9547805786133,39.16,47.9928657985015,909.284706546275,5940.00005722046,1.39672687575726,0.151028087306581,3569.9999332428,1460.0,4376.08042847261,28.1049341733604,65.4766583752655,6.41840745137409,1.52086528848105,4252800.0,2738293.0,64.388
Costa Rica,CRI,2005,56.0949862906385,3189.1,99.0530548095703,41.73,46.8910278547576,895.697917948269,6269.99998092651,1.45277204452445,0.148659743937687,3700.00004768372,1530.0,4643.45856992587,27.4374421758494,65.9858564415612,6.57670138258949,1.47252758666781,4315887.0,2834329.0,65.672
Costa Rica,CRI,2006,56.122365844105,3759.0,99.1475219726563,42.4,47.7202079228136,955.354426459262,6559.99994277954,1.49834221743219,0.140580145226309,3700.00004768372,1550.0,5188.36179215965,26.8039979703856,66.4557681214635,6.74023390815092,1.43284202712965,4378172.0,2930529.0,66.935
Costa Rica,CRI,2007,56.1497453975715,3538.2,99.2179946899414,41.19,49.0638915530209,1015.41277188228,7599.99990463257,1.71170436537154,0.146542844642243,3890.00010490417,1650.0,6055.08677891562,26.2192909534847,66.8728782466922,6.90783079982315,1.40273700394929,4440019.0,3026939.0,68.174
Costa Rica,CRI,2008,56.177124951038,3814.3,99.2639389038086,40.7,48.9982241047255,1018.64426319342,7519.99998092651,1.67039803251246,0.135835492423502,4039.99996185303,1730.0,6841.91145979684,25.6874454260748,67.2331100434681,7.07944453045711,1.38455388597677,4501921.0,3123883.0,69.39
Costa Rica,CRI,2009,56.2045045045045,3790.7,99.4098052978516,40.72,48.0706237184558,999.512834071899,7199.99980926514,1.57786531237573,0.13036565578066,4099.99990463257,1520.0,6737.86024507553,25.1892917741176,67.5483974532818,7.26231077260059,1.35039395502168,4563127.0,3220427.0,70.575
Costa Rica,CRI,2010,56.231884057971,3199.2,98.995735168457,40.39,47.5159042094903,1005.15874080427,7110.0001335144,1.53821127310116,0.120735487132751,4159.99984741211,1640.0,8147.24398481032,24.7055358195027,67.833489804698,7.46097437579933,1.2873898093698,4622252.0,3315819.0,71.736
Costa Rica,CRI,2011,56.5524089306698,3418.9,99.2323455810547,38.02,48.264809793525,994.672565335435,7429.99982833862,1.58763190450845,0.118388510926554,4260.00022888184,1860.0,9137.45582337247,24.2416627697038,68.0755563148267,7.68278091546951,1.24002656207939,4679926.0,3410168.0,72.868
Costa Rica,CRI,2012,56.8729338033686,3621.5,99.5032958984375,38.06,47.8848298663367,999.101674980308,7449.99980926514,1.5728604524951,0.110963287792639,4210.00003814697,1800.0,9971.65090241867,23.7995513020064,68.2737815689694,7.92666712902427,1.20358030533586,4736593.0,3502521.0,73.946
Costa Rica,CRI,2013,57.1934586760674,3283.3,99.5635147094727,37.8,49.37779479225,1010.72745998934,7780.00020980835,1.62369683406431,0.109331494596769,4289.99996185303,1830.0,10633.2672527524,23.3792824220213,68.4354074425001,8.1853101354785,1.1532718484809,4791535.0,3592214.0,74.97
Costa Rica,CRI,2014,57.5139835487662,4497.5,99.3592910766602,37.62,49.8802727339625,1012.68401052951,7829.99992370605,1.61633658521253,0.101623486401478,4300.00019073486,1750.0,10737.6788809612,22.9790504838843,68.5718965746982,8.44905294141751,1.09494595424381,4844288.0,3678801.0,75.941
"Congo, Rep.",COG,2000,64.9926793557833,753.9,29.090015411377,64.86,26.2245869677914,226.50453250288,4350.0,1.38798926621634,0.376431201957823,6789.99996185303,830.0,1029.96068877345,42.7155930224025,54.2425407542366,3.04186622336098,3.81697887153797,3134030.0,1839519.0,58.695
"Congo, Rep.",COG,2001,64.9575402635432,775.0,30.063591003418,61.18,29.3769619954106,244.53635581686,4240.0,1.30297123537346,0.345683076289456,6550.00019073486,880.0,859.440004261762,42.1496751330091,54.8507099195753,2.99961494741558,3.75963307173171,3254101.0,1924996.0,59.156
"Congo, Rep.",COG,2002,64.9224011713031,772.0,31.0295829772949,68.53,24.2569489495484,240.625031895815,2759.99999046326,0.828540702801626,0.211859784797618,5579.99992370605,1120.0,910.869746218371,42.1003446849414,54.9257495441525,2.97390577090609,2.34039442531377,3331158.0,1985936.0,59.617
"Congo, Rep.",COG,2003,64.887262079063,780.7,31.9903373718262,61.99,32.5094984681936,276.215429709229,3230.00001907349,0.94316125431496,0.241177365114215,6039.99996185303,1570.0,1023.08854206136,41.9338750427963,55.1173002224313,2.94882473477236,2.76801614231128,3424653.0,2057395.0,60.076
"Congo, Rep.",COG,2004,64.8521229868228,776.4,32.9482078552246,63.03,32.2991643420762,283.509624014821,3519.99998092651,0.99350495593199,0.247360241056822,6409.99984741211,1640.0,1314.41136036864,41.614781662436,55.4723996803284,2.91281865723552,3.39770601248237,3543012.0,2144691.0,60.533
"Congo, Rep.",COG,2005,64.8169838945827,770.6,33.7999992370605,63.11,33.3097162080344,295.89698867824,4309.99994277954,1.17347913774046,0.272530093699251,7460.00003814697,1870.0,1810.58881530775,41.3041791377188,55.8257113911064,2.87010947117475,3.59877196603076,3672839.0,2239991.0,60.988
"Congo, Rep.",COG,2006,64.7818448023426,777.8,34.86474609375,69.42,28.9744325411456,372.001270283162,4780.00020980835,1.25349995523808,0.271518091691511,8350.00038146973,1910.0,2116.86904449343,41.017918101603,56.1567897810898,2.82529211730715,3.75360549915507,3813323.0,2342944.0,61.441
"Congo, Rep.",COG,2007,64.7467057101025,764.1,35.8284721374512,60.34,35.1546812323703,318.463403827134,4150.00009536743,1.0489522219632,0.245785375361119,7019.99998092651,1750.0,2219.91239024697,40.8274110706429,56.3929031676717,2.77968576168536,3.68155876257458,3956329.0,2448691.0,61.893
"Congo, Rep.",COG,2008,64.7115666178624,771.4,36.799430847168,56.86,35.4980114550868,329.670711233025,4360.0001335144,1.06611844710424,0.238333183383879,7219.99979019165,1770.0,2848.6534250508,40.8337340447474,56.4340926615955,2.7321732936571,3.3131079690881,4089602.0,2549703.0,62.346
"Congo, Rep.",COG,2009,64.6764275256223,791.4,37.0999984741211,56.03,40.2549047501197,361.614711913615,4840.00015258789,1.13688951562116,0.235482890231632,7769.99998092651,1690.0,2283.94998409232,40.7046531083184,56.6129920879295,2.68235480375206,4.01710592389119,4257230.0,2673540.0,62.8
"Congo, Rep.",COG,2010,64.6412884333821,785.0,39.7886199951172,54.8,42.0429919004052,377.854400881141,5420.00007629395,1.22130278220295,0.237030289282682,8670.00007629395,1920.0,2962.7622537687,40.611257527236,56.7519903629748,2.63675210978926,4.15589722236467,4437884.0,2807228.0,63.256
"Congo, Rep.",COG,2011,64.606149341142,794.3,40.7216911315918,64.62,36.5905525176879,487.050130273094,5380.00011444092,1.17359219426853,0.225517295593382,8430.00030517578,1990.0,3415.06256258418,40.8227928177904,56.5761626415509,2.60104454065864,3.24414124523082,4584216.0,2920696.0,63.712
"Congo, Rep.",COG,2012,64.5710102489019,809.8,41.5999984741211,65.3,41.4722903610169,542.91777426947,5260.00022888184,1.11600114928633,0.184072863487653,7920.00007629395,1970.0,3753.86120747571,41.1320707879998,56.2910378418828,2.57689137011745,2.77600777570712,4713257.0,3024450.0,64.169
"Congo, Rep.",COG,2013,64.5358711566618,830.8,42.5439720153809,62.47,41.6071415646667,543.713155536813,5329.99992370605,1.10396169474611,0.18998045782305,7409.99984741211,2050.0,3719.65121681283,41.4925519356455,55.9448901542678,2.56255791008678,2.40667969204573,4828066.0,3120234.0,64.627
"Congo, Rep.",COG,2014,64.5007320644217,832.7,43.4321212768555,62.23,40.4806033834923,531.483695901664,5190.00005722046,1.04957450921683,0.184726608523441,7130.00011444092,1840.0,3622.53029274349,41.7814533329194,55.6638542859087,2.55469238117185,2.39028820797079,4944861.0,3218363.0,65.085
"Congo, Dem. Rep.",COD,2000,63.4741183476324,786.6,6.69999980926514,97.94,2.03655324693759,286.051717985959,1630.0,0.0335278379890439,0.0774852996881107,22180.0003051758,9870.0,392.626333784131,46.1231822640946,50.9259350106673,2.95088272523811,2.89884128806625,48616317.0,17075023.0,35.122
"Congo, Dem. Rep.",COD,2001,63.1772567874551,786.6,7.31436443328857,98.34,1.63973329140502,286.862881313355,1570.0,0.0313331619788564,0.0745544523803765,23430.0003051758,10770.0,148.447123509623,46.1288327417253,50.9037142509827,2.96745300729203,3.01946582164363,50106657.0,17831456.0,35.587
"Congo, Dem. Rep.",COD,2002,62.8803952272777,772.0,7.91584491729736,98.27,1.71458508382986,287.893239897409,1649.99997615814,0.0319383242719429,0.074941871566847,26120.0008392334,13390.0,168.944805273879,46.1121792222366,50.9044589898026,2.98336178796083,3.05700023925831,51662071.0,18626760.0,36.055
"Congo, Dem. Rep.",COD,2003,62.5835336671004,771.5,8.51208972930908,97.97,2.01528666053489,289.966069198041,2000.0,0.0375900005636621,0.0843742924643714,28000.0,14610.0,167.981575409282,46.1398673725179,50.8601094814395,3.00002314604263,2.94405110630979,53205639.0,19433892.0,36.526
"Congo, Dem. Rep.",COD,2004,62.2866721069231,771.7,9.10544872283936,97.88,2.11264423141953,292.669950731367,1940.00005722046,0.0353913814585773,0.0746718317243333,28940.0005340576,15580.0,187.856781029954,46.1580376187388,50.8260767777323,3.01588560352894,2.98105657054334,54815607.0,20281775.0,37.0
"Congo, Dem. Rep.",COD,2005,61.9898105467458,771.7,6.0,97.42,2.54634961210342,294.666475992581,2210.00003814697,0.0390802897491671,0.0777102949860691,28989.9997711182,15360.0,211.572633235541,46.1385557355617,50.8309287387456,3.03051552569271,3.11546176922533,56550247.0,21195598.0,37.481
"Congo, Dem. Rep.",COD,2006,61.6929489865685,771.6,10.2929649353027,97.33,2.67850049396916,296.233626913123,2279.99997138977,0.039053379828377,0.0738428239690931,29579.9999237061,15610.0,247.541948861851,46.1177801466165,50.8375318500226,3.04468800336092,3.1871715188242,58381630.0,22168089.0,37.971
"Congo, Dem. Rep.",COD,2007,61.3960874263911,771.6,15.1999998092651,97.17,2.87375964109889,297.30001392284,2470.00002861023,0.040969044762284,0.0733029763623006,28670.0000762939,13860.0,277.612079551534,46.110886583056,50.8314908044731,3.05762261247089,3.21553799022491,60289422.0,23193341.0,38.47
"Congo, Dem. Rep.",COD,2008,61.0992258662138,771.6,11.4986276626587,96.97,3.06748618098597,298.568472367845,2549.99995231628,0.0409640362793621,0.0699010694003633,29739.9997711182,14670.0,317.889214639638,46.1381989420547,50.7919488928176,3.06985216512767,3.19974361408747,62249724.0,24262452.0,38.976
"Congo, Dem. Rep.",COD,2009,60.8023643060365,771.6,12.1150150299072,97.02,2.74256936215314,297.860213107679,2500.0,0.0388982569722169,0.0662038474774411,29870.0008392334,14560.0,290.155686888202,46.1904019577835,50.7275382170707,3.0820598251458,3.19424675479088,64270232.0,25380957.0,39.491
"Congo, Dem. Rep.",COD,2010,60.5055027458592,784.9,12.7440509796143,96.81,3.07821100504897,298.95829506587,2650.00009536743,0.0399148956521102,0.064740953939352,30680.0003051758,15070.0,324.827711041281,46.1835245866786,50.7237556896987,3.09271972362265,3.24688069782067,66391257.0,26565134.0,40.013
"Congo, Dem. Rep.",COD,2011,60.0196837299574,771.1,13.3884449005127,96.21,3.69164732083451,307.031817642687,3019.99998092651,0.0439885243105059,0.0676292264219136,30370.0008392334,14300.0,376.374981122052,46.1239657216363,50.7755082207634,3.10052605760029,3.35179391507681,68654269.0,27835187.0,40.544
"Congo, Dem. Rep.",COD,2012,59.5338647140557,771.6,15.3999996185303,95.47,2.87171646967502,368.365121376176,2829.99992370605,0.0398603496655048,0.0612367915034215,29569.9996948242,13860.0,412.776268166757,46.1305560725312,50.7650099275162,3.10443399995263,3.35665613143748,70997870.0,29167345.0,41.082
"Congo, Dem. Rep.",COD,2013,59.048045698154,772.1,14.7332000732422,93.92,4.17663823986824,374.152016645898,3960.00003814697,0.0539068732113073,0.0736500285836052,31010.0002288818,14630.0,444.864360951453,46.1702713098871,50.7291544335388,3.1005742565742,3.4091449670035,73460021.0,30579203.0,41.627
"Congo, Dem. Rep.",COD,2014,58.5622266822523,769.0,13.5,92.87,5.3558141424822,377.718154819819,5139.9998664856,0.0675999226373524,0.0819976986703606,31870.0008392334,14370.0,472.266227045325,46.2084159445942,50.7027462541439,3.08883780126197,3.44601675819051,76035588.0,32071811.0,42.18
Comoros,COM,2004,21.4551316496507,1311.0,48.8924865722656,63.52,0.0,58.5042862993286,150.000005960464,0.25810715569447,0.129727508135313,170.000001788139,40.0,1090.42723486418,45.5540575768708,50.5457680285845,3.90017439454464,1.915137697063,581154.0,162159.0,27.903
Comoros,COM,2005,21.2197743148845,1310.1,51.1795539855957,65.74,0.0,62.4279758319371,150.000005960464,0.253086398564602,0.12231249368322,170.000001788139,40.0,1103.19533860778,44.8905232645444,51.0906336102098,4.0188431252457,1.96439041104988,592683.0,165210.0,27.875
