country_code,year,sector_name,emissions
ECU,2016,electricity_heat,9.34
ECU,2015,electricity_heat,10.47
ECU,2014,electricity_heat,10.5
ECU,2013,electricity_heat,10.04
ECU,2012,electricity_heat,9.11
ECU,2011,electricity_heat,8.73
ECU,2010,electricity_heat,9.93
ECU,2009,electricity_heat,8.66
ECU,2008,electricity_heat,7.03
ECU,2007,electricity_heat,7.72
ECU,2006,electricity_heat,7.44
ECU,2005,electricity_heat,6.08
ECU,2004,electricity_heat,5.34
ECU,2003,electricity_heat,4.74
ECU,2002,electricity_heat,5.07
ECU,2001,electricity_heat,4.98
ECU,2000,electricity_heat,4.28
ECU,1999,electricity_heat,3.92
ECU,1998,electricity_heat,5.18
ECU,1997,electricity_heat,4.68
ECU,1996,electricity_heat,4.18
ECU,1995,electricity_heat,3.94
ECU,1994,electricity_heat,1.83
ECU,1993,electricity_heat,1.87
ECU,1992,electricity_heat,2.43
ECU,1991,electricity_heat,1.92
ECU,1990,electricity_heat,1.61
DOM,2017,electricity_heat,10.03
DOM,2016,electricity_heat,10.95
DOM,2015,electricity_heat,10.8
DOM,2014,electricity_heat,10.06
DOM,2013,electricity_heat,9.19
DOM,2012,electricity_heat,9.52
DOM,2011,electricity_heat,9.49
DOM,2010,electricity_heat,8.93
DOM,2009,electricity_heat,8.42
DOM,2008,electricity_heat,9.44
DOM,2007,electricity_heat,9.11
DOM,2006,electricity_heat,8.97
DOM,2005,electricity_heat,8.61
DOM,2004,electricity_heat,7.9
DOM,2003,electricity_heat,9.1
DOM,2002,electricity_heat,10.51
DOM,2001,electricity_heat,9.91
DOM,2000,electricity_heat,9.57
DOM,1999,electricity_heat,9.3
DOM,1998,electricity_heat,8.71
DOM,1997,electricity_heat,5.86
DOM,1996,electricity_heat,5.13
DOM,1995,electricity_heat,5.0
DOM,1994,electricity_heat,4.95
DOM,1993,electricity_heat,4.05
DOM,1992,electricity_heat,4.39
DOM,1991,electricity_heat,3.65
DOM,1990,electricity_heat,3.27
DMA,2017,electricity_heat,0.09
DMA,2016,electricity_heat,0.1
DMA,2015,electricity_heat,0.1
DMA,2014,electricity_heat,0.1
DMA,2013,electricity_heat,0.09
DMA,2012,electricity_heat,0.14
DMA,2011,electricity_heat,0.09
DMA,2010,electricity_heat,0.1
DMA,2009,electricity_heat,0.27
DMA,2008,electricity_heat,0.1
DMA,2007,electricity_heat,0.09
DMA,2006,electricity_heat,0.08
DJI,2017,electricity_heat,0.04
DJI,2016,electricity_heat,0.07
DJI,2015,electricity_heat,0.14
DJI,2014,electricity_heat,0.08
DJI,2013,electricity_heat,0.29
DNK,2017,electricity_heat,11.52
DNK,2016,electricity_heat,13.88
DNK,2015,electricity_heat,12.78
DNK,2014,electricity_heat,15.53
DNK,2013,electricity_heat,19.07
DNK,2012,electricity_heat,16.9
DNK,2011,electricity_heat,20.13
DNK,2010,electricity_heat,24.31
DNK,2009,electricity_heat,24.39
DNK,2008,electricity_heat,24.47
DNK,2007,electricity_heat,26.62
DNK,2006,electricity_heat,31.33
DNK,2005,electricity_heat,23.6
DNK,2004,electricity_heat,26.89
DNK,2003,electricity_heat,32.79
DNK,2002,electricity_heat,27.88
DNK,2001,electricity_heat,27.67
DNK,2000,electricity_heat,26.43
DNK,1999,electricity_heat,29.49
DNK,1998,electricity_heat,32.57
DNK,1997,electricity_heat,36.09
DNK,1996,electricity_heat,45.14
DNK,1995,electricity_heat,32.57
DNK,1994,electricity_heat,36.2
DNK,1993,electricity_heat,32.04
DNK,1992,electricity_heat,30.47
DNK,1991,electricity_heat,35.46
DNK,1990,electricity_heat,26.55
CZE,2017,electricity_heat,58.09
CZE,2016,electricity_heat,59.16
CZE,2015,electricity_heat,58.38
CZE,2014,electricity_heat,58.52
CZE,2013,electricity_heat,60.31
CZE,2012,electricity_heat,63.71
CZE,2011,electricity_heat,66.89
CZE,2010,electricity_heat,68.1
CZE,2009,electricity_heat,62.82
CZE,2008,electricity_heat,68.03
CZE,2007,electricity_heat,72.79
CZE,2006,electricity_heat,67.56
CZE,2005,electricity_heat,67.61
CZE,2004,electricity_heat,69.51
CZE,2003,electricity_heat,69.41
CZE,2002,electricity_heat,68.55
CZE,2001,electricity_heat,70.1
CZE,2000,electricity_heat,69.64
CZE,1999,electricity_heat,62.98
CZE,1998,electricity_heat,67.51
CZE,1997,electricity_heat,70.7
CZE,1996,electricity_heat,71.29
CZE,1995,electricity_heat,68.81
CZE,1994,electricity_heat,64.96
CZE,1993,electricity_heat,65.17
CZE,1992,electricity_heat,64.37
CZE,1991,electricity_heat,66.29
CZE,1990,electricity_heat,67.63
CYP,2017,electricity_heat,3.22
CYP,2016,electricity_heat,3.21
CYP,2015,electricity_heat,2.94
CYP,2014,electricity_heat,2.87
CYP,2013,electricity_heat,2.77
CYP,2012,electricity_heat,3.46
CYP,2011,electricity_heat,3.65
CYP,2010,electricity_heat,3.79
CYP,2009,electricity_heat,3.93
CYP,2008,electricity_heat,3.89
CYP,2007,electricity_heat,3.74
CYP,2006,electricity_heat,3.56
CYP,2005,electricity_heat,3.49
CYP,2004,electricity_heat,3.31
CYP,2003,electricity_heat,3.52
CYP,2002,electricity_heat,3.0
CYP,2001,electricity_heat,2.84
CYP,2000,electricity_heat,2.96
CYP,1999,electricity_heat,2.82
CYP,1998,electricity_heat,2.64
CYP,1997,electricity_heat,2.41
CYP,1996,electricity_heat,2.28
CYP,1995,electricity_heat,2.17
CYP,1994,electricity_heat,2.37
CYP,1993,electricity_heat,2.24
CYP,1992,electricity_heat,2.12
CYP,1991,electricity_heat,1.82
CYP,1990,electricity_heat,1.76
CUB,2017,electricity_heat,11.27
CUB,2016,electricity_heat,11.56
CUB,2015,electricity_heat,14.17
CUB,2014,electricity_heat,16.03
CUB,2013,electricity_heat,14.34
CUB,2012,electricity_heat,15.22
CUB,2011,electricity_heat,14.77
CUB,2010,electricity_heat,15.34
CUB,2009,electricity_heat,13.51
CUB,2008,electricity_heat,13.86
CUB,2007,electricity_heat,13.53
CUB,2006,electricity_heat,13.08
CUB,2005,electricity_heat,13.08
CUB,2004,electricity_heat,13.27
CUB,2003,electricity_heat,13.45
CUB,2002,electricity_heat,12.86
CUB,2001,electricity_heat,9.64
CUB,2000,electricity_heat,10.92
CUB,1999,electricity_heat,10.33
CUB,1998,electricity_heat,10.78
CUB,1997,electricity_heat,10.91
CUB,1996,electricity_heat,11.56
CUB,1995,electricity_heat,11.02
CUB,1994,electricity_heat,10.44
CUB,1993,electricity_heat,9.23
CUB,1992,electricity_heat,9.08
CUB,1991,electricity_heat,11.06
CUB,1990,electricity_heat,12.85
HRV,2017,electricity_heat,4.49
HRV,2016,electricity_heat,4.83
HRV,2015,electricity_heat,4.76
HRV,2014,electricity_heat,4.79
HRV,2013,electricity_heat,5.22
HRV,2012,electricity_heat,5.64
HRV,2011,electricity_heat,6.32
HRV,2010,electricity_heat,6.04
HRV,2009,electricity_heat,6.52
HRV,2008,electricity_heat,6.93
HRV,2007,electricity_heat,8.04
HRV,2006,electricity_heat,6.91
HRV,2005,electricity_heat,7.12
HRV,2004,electricity_heat,7.1
HRV,2003,electricity_heat,8.19
HRV,2002,electricity_heat,7.53
HRV,2001,electricity_heat,6.7
HRV,2000,electricity_heat,6.19
HRV,1999,electricity_heat,6.76
HRV,1998,electricity_heat,7.41
HRV,1997,electricity_heat,6.32
HRV,1996,electricity_heat,5.92
HRV,1995,electricity_heat,6.07
HRV,1994,electricity_heat,5.43
HRV,1993,electricity_heat,6.65
HRV,1992,electricity_heat,6.17
HRV,1991,electricity_heat,5.59
HRV,1990,electricity_heat,7.9
CIV,2017,electricity_heat,3.91
CIV,2016,electricity_heat,3.55
CIV,2015,electricity_heat,3.96
CIV,2014,electricity_heat,3.93
CIV,2013,electricity_heat,3.61
CIV,2012,electricity_heat,3.64
CIV,2011,electricity_heat,2.8
CIV,2010,electricity_heat,2.91
CIV,2009,electricity_heat,2.52
CIV,2008,electricity_heat,2.84
CIV,2007,electricity_heat,2.45
CIV,2006,electricity_heat,2.34
CIV,2005,electricity_heat,3.13
CIV,2004,electricity_heat,2.33
CIV,2003,electricity_heat,2.19
CIV,2002,electricity_heat,2.63
CIV,2001,electricity_heat,2.47
CIV,2000,electricity_heat,2.37
CIV,1999,electricity_heat,2.51
CIV,1998,electricity_heat,2.47
CIV,1997,electricity_heat,2.13
CIV,1996,electricity_heat,1.49
CIV,1995,electricity_heat,1.02
CIV,1994,electricity_heat,1.05
CIV,1993,electricity_heat,0.91
CIV,1992,electricity_heat,0.69
CIV,1991,electricity_heat,0.63
CIV,1990,electricity_heat,0.59
CRI,2017,electricity_heat,0.06
CRI,2016,electricity_heat,0.16
CRI,2015,electricity_heat,0.1
CRI,2014,electricity_heat,0.77
CRI,2013,electricity_heat,0.86
CRI,2012,electricity_heat,0.59
CRI,2011,electricity_heat,0.68
CRI,2010,electricity_heat,0.61
CRI,2009,electricity_heat,0.44
CRI,2008,electricity_heat,0.68
CRI,2007,electricity_heat,0.74
CRI,2006,electricity_heat,0.57
CRI,2005,electricity_heat,0.29
CRI,2004,electricity_heat,0.13
CRI,2003,electricity_heat,0.23
CRI,2002,electricity_heat,0.18
CRI,2001,electricity_heat,0.19
CRI,2000,electricity_heat,0.06
CRI,1999,electricity_heat,0.13
CRI,1998,electricity_heat,0.37
CRI,1997,electricity_heat,0.29
CRI,1996,electricity_heat,0.52
CRI,1995,electricity_heat,0.86
CRI,1994,electricity_heat,0.9
CRI,1993,electricity_heat,0.5
CRI,1992,electricity_heat,0.67
CRI,1991,electricity_heat,0.26
CRI,1990,electricity_heat,0.19
COG,2017,electricity_heat,1.34
COG,2016,electricity_heat,1.35
COG,2015,electricity_heat,1.26
COG,2014,electricity_heat,0.46
COG,2013,electricity_heat,0.43
COG,2012,electricity_heat,0.42
COG,2011,electricity_heat,0.3
COG,2010,electricity_heat,0.21
COG,2009,electricity_heat,0.13
COG,2008,electricity_heat,0.05
COG,2007,electricity_heat,0.04
COG,2006,electricity_heat,0.05
COG,2005,electricity_heat,0.05
COG,2004,electricity_heat,0.04
COG,2003,electricity_heat,0.04
COG,1997,electricity_heat,0.0
COG,1996,electricity_heat,0.01
COG,1995,electricity_heat,0.01
COG,1994,electricity_heat,0.0
COG,1993,electricity_heat,0.01
COG,1992,electricity_heat,0.01
COG,1991,electricity_heat,0.0
COG,1990,electricity_heat,0.01
COD,2017,electricity_heat,0.01
COD,2016,electricity_heat,0.01
COD,2015,electricity_heat,0.01
COD,2014,electricity_heat,0.01
COD,2013,electricity_heat,0.0
COD,2012,electricity_heat,0.0
COD,2011,electricity_heat,0.05
COD,2010,electricity_heat,0.05
COD,2009,electricity_heat,0.05
COD,2008,electricity_heat,0.06
COD,2007,electricity_heat,0.05
COD,2006,electricity_heat,0.03
COD,2005,electricity_heat,0.01
COD,2004,electricity_heat,0.01
COD,2003,electricity_heat,0.01
COD,2002,electricity_heat,0.01
COD,2001,electricity_heat,0.01
COD,2000,electricity_heat,0.0
COD,1999,electricity_heat,0.05
COD,1998,electricity_heat,0.05
COD,1997,electricity_heat,0.05
COD,1996,electricity_heat,0.04
COD,1995,electricity_heat,0.04
COD,1994,electricity_heat,0.04
COD,1993,electricity_heat,0.05
COD,1992,electricity_heat,0.05
COD,1991,electricity_heat,0.07
COD,1990,electricity_heat,0.1
COM,2017,electricity_heat,0.07
COM,2016,electricity_heat,0.04
COM,2015,electricity_heat,0.04
COM,2014,electricity_heat,0.04
COM,2013,electricity_heat,0.05
COM,2012,electricity_heat,0.05
COM,2011,electricity_heat,0.05
COM,2010,electricity_heat,0.05
COM,2009,electricity_heat,0.04
COM,2008,electricity_heat,0.03
COM,2007,electricity_heat,0.04
COM,2006,electricity_heat,0.04
COM,2005,electricity_heat,0.04
COM,2004,electricity_heat,0.03
COM,2003,electricity_heat,0.03
COL,2017,electricity_heat,16.47
COL,2016,electricity_heat,23.11
COL,2015,electricity_heat,22.26
COL,2014,electricity_heat,20.22
COL,2013,electricity_heat,19.66
COL,2012,electricity_heat,16.11
COL,2011,electricity_heat,14.47
COL,2010,electricity_heat,18.3
COL,2009,electricity_heat,17.71
COL,2008,electricity_heat,11.09
COL,2007,electricity_heat,12.57
COL,2006,electricity_heat,12.37
COL,2005,electricity_heat,12.97
COL,2004,electricity_heat,12.41
COL,2003,electricity_heat,13.65
COL,2002,electricity_heat,13.44
COL,2001,electricity_heat,13.96
COL,2000,electricity_heat,13.75
COL,1999,electricity_heat,12.52
COL,1998,electricity_heat,16.42
COL,1997,electricity_heat,14.57
COL,1996,electricity_heat,11.96
COL,1995,electricity_heat,13.91
COL,1994,electricity_heat,12.32
COL,1993,electricity_heat,13.94
COL,1992,electricity_heat,13.43
COL,1991,electricity_heat,12.78
COL,1990,electricity_heat,12.29
CHN,2017,electricity_heat,4904.12
CHN,2016,electricity_heat,4637.77
CHN,2015,electricity_heat,4580.61
CHN,2014,electricity_heat,4636.87
CHN,2013,electricity_heat,4742.95
CHN,2012,electricity_heat,4450.73
CHN,2011,electricity_heat,4324.11
CHN,2010,electricity_heat,3831.98
CHN,2009,electricity_heat,3455.66
CHN,2008,electricity_heat,3208.47
CHN,2007,electricity_heat,3171.09
CHN,2006,electricity_heat,2898.66
CHN,2005,electricity_heat,2552.71
CHN,2004,electricity_heat,2376.12
CHN,2003,electricity_heat,2178.69
CHN,2002,electricity_heat,1840.48
CHN,2001,electricity_heat,1661.15
CHN,2000,electricity_heat,1575.21
CHN,1999,electricity_heat,1432.76
CHN,1998,electricity_heat,1409.58
CHN,1997,electricity_heat,1328.11
CHN,1996,electricity_heat,1330.33
CHN,1995,electricity_heat,1185.7
CHN,1994,electricity_heat,1082.83
CHN,1993,electricity_heat,997.65
CHN,1992,electricity_heat,877.75
CHN,1991,electricity_heat,794.33
CHN,1990,electricity_heat,725.36
CHL,2017,electricity_heat,36.51
CHL,2016,electricity_heat,37.14
CHL,2015,electricity_heat,35.34
CHL,2014,electricity_heat,32.5
CHL,2013,electricity_heat,38.46
CHL,2012,electricity_heat,36.97
CHL,2011,electricity_heat,32.47
CHL,2010,electricity_heat,27.46
CHL,2009,electricity_heat,26.97
CHL,2008,electricity_heat,28.85
CHL,2007,electricity_heat,26.37
CHL,2006,electricity_heat,20.87
CHL,2005,electricity_heat,20.83
CHL,2004,electricity_heat,20.87
CHL,2003,electricity_heat,17.18
CHL,2002,electricity_heat,15.76
CHL,2001,electricity_heat,14.66
CHL,2000,electricity_heat,16.55
CHL,1999,electricity_heat,21.18
CHL,1998,electricity_heat,18.62
CHL,1997,electricity_heat,15.76
CHL,1996,electricity_heat,13.91
CHL,1995,electricity_heat,10.08
CHL,1994,electricity_heat,9.22
CHL,1993,electricity_heat,7.17
CHL,1992,electricity_heat,7.09
CHL,1991,electricity_heat,8.35
CHL,1990,electricity_heat,10.61
TCD,2017,electricity_heat,0.19
TCD,2016,electricity_heat,0.19
TCD,2015,electricity_heat,0.19
TCD,2014,electricity_heat,0.18
TCD,2013,electricity_heat,0.18
TCD,2012,electricity_heat,0.18
TCD,2011,electricity_heat,0.18
TCD,2010,electricity_heat,0.16
TCD,2009,electricity_heat,0.15
TCD,2008,electricity_heat,0.12
TCD,2007,electricity_heat,0.11
TCD,2006,electricity_heat,0.11
TCD,2005,electricity_heat,0.11
TCD,2004,electricity_heat,0.1
TCD,2003,electricity_heat,0.1
TCD,2002,electricity_heat,0.1
TCD,2001,electricity_heat,0.1
TCD,2000,electricity_heat,0.1
TCD,1999,electricity_heat,0.09
TCD,1998,electricity_heat,0.09
TCD,1997,electricity_heat,0.09
TCD,1996,electricity_heat,0.09
TCD,1995,electricity_heat,0.09
TCD,1994,electricity_heat,0.09
TCD,1993,electricity_heat,0.09
TCD,1992,electricity_heat,0.09
TCD,1991,electricity_heat,0.09
TCD,1990,electricity_heat,0.09
CAF,2017,electricity_heat,0.0
CAF,2016,electricity_heat,0.0
CAF,2015,electricity_heat,0.0
CAF,2014,electricity_heat,0.0
CAF,2013,electricity_heat,0.0
CAF,2012,electricity_heat,0.03
CAF,2011,electricity_heat,0.03
CAF,2010,electricity_heat,0.02
CAF,2009,electricity_heat,0.02
CAF,2008,electricity_heat,0.02
CAF,2007,electricity_heat,0.02
CAF,2006,electricity_heat,0.03
CAF,2005,electricity_heat,0.02
CAF,2004,electricity_heat,0.02
CAF,2003,electricity_heat,0.03
CAF,2002,electricity_heat,0.03
CAF,2001,electricity_heat,0.03
CAF,2000,electricity_heat,0.02
CAF,1999,electricity_heat,0.02
CAF,1998,electricity_heat,0.02
CAF,1997,electricity_heat,0.02
CAF,1996,electricity_heat,0.02
CAF,1995,electricity_heat,0.02
CAF,1994,electricity_heat,0.02
CAF,1993,electricity_heat,0.02
CAF,1992,electricity_heat,0.02
CAF,1991,electricity_heat,0.02
CAF,1990,electricity_heat,0.02
CAN,2017,electricity_heat,211.98
CAN,2016,electricity_heat,212.67
CAN,2015,electricity_heat,216.26
CAN,2014,electricity_heat,216.06
CAN,2013,electricity_heat,213.48
CAN,2012,electricity_heat,210.44
CAN,2011,electricity_heat,209.0
CAN,2010,electricity_heat,207.81
CAN,2009,electricity_heat,201.83
CAN,2008,electricity_heat,212.94
CAN,2007,electricity_heat,228.47
CAN,2006,electricity_heat,210.67
CAN,2005,electricity_heat,211.83
CAN,2004,electricity_heat,191.95
CAN,2003,electricity_heat,203.26
CAN,2002,electricity_heat,193.63
CAN,2001,electricity_heat,194.24
CAN,2000,electricity_heat,189.03
CAN,1999,electricity_heat,177.2
CAN,1998,electricity_heat,175.57
CAN,1997,electricity_heat,161.23
CAN,1996,electricity_heat,148.59
CAN,1995,electricity_heat,147.31
CAN,1994,electricity_heat,141.97
CAN,1993,electricity_heat,137.4
CAN,1992,electricity_heat,145.72
CAN,1991,electricity_heat,138.72
CAN,1990,electricity_heat,138.04
CMR,2017,electricity_heat,2.26
CMR,2016,electricity_heat,2.13
CMR,2015,electricity_heat,2.02
CMR,2014,electricity_heat,1.83
CMR,2013,electricity_heat,1.45
CMR,2012,electricity_heat,1.22
CMR,2011,electricity_heat,1.3
CMR,2010,electricity_heat,1.65
CMR,2009,electricity_heat,1.55
CMR,2008,electricity_heat,1.41
CMR,2007,electricity_heat,1.33
CMR,2006,electricity_heat,0.6
CMR,2005,electricity_heat,0.16
CMR,2004,electricity_heat,0.12
CMR,2003,electricity_heat,0.12
CMR,2002,electricity_heat,0.09
CMR,2001,electricity_heat,0.06
CMR,2000,electricity_heat,0.04
CMR,1999,electricity_heat,0.04
CMR,1998,electricity_heat,0.05
CMR,1997,electricity_heat,0.03
CMR,1996,electricity_heat,0.03
CMR,1995,electricity_heat,0.03
CMR,1994,electricity_heat,0.03
CMR,1993,electricity_heat,0.03
CMR,1992,electricity_heat,0.03
CMR,1991,electricity_heat,0.04
CMR,1990,electricity_heat,0.04
KHM,2017,electricity_heat,4.14
KHM,2016,electricity_heat,2.99
KHM,2015,electricity_heat,2.5
KHM,2014,electricity_heat,1.21
KHM,2013,electricity_heat,0.67
KHM,2012,electricity_heat,0.77
KHM,2011,electricity_heat,0.84
KHM,2010,electricity_heat,0.81
KHM,2009,electricity_heat,1.04
KHM,2008,electricity_heat,1.23
KHM,2007,electricity_heat,1.21
KHM,2006,electricity_heat,0.95
KHM,2005,electricity_heat,0.77
KHM,2004,electricity_heat,0.66
KHM,2003,electricity_heat,0.61
KHM,2002,electricity_heat,0.59
KHM,2001,electricity_heat,0.43
KHM,2000,electricity_heat,0.38
KHM,1999,electricity_heat,0.34
KHM,1998,electricity_heat,0.31
KHM,1997,electricity_heat,0.26
KHM,1996,electricity_heat,0.2
KHM,1995,electricity_heat,0.16
CPV,2004,electricity_heat,0.16
CPV,2003,electricity_heat,0.15
CPV,2002,electricity_heat,0.14
CPV,2001,electricity_heat,0.11
CPV,2000,electricity_heat,0.09
CPV,1999,electricity_heat,0.08
CPV,1998,electricity_heat,0.07
CPV,1997,electricity_heat,0.06
CPV,1996,electricity_heat,0.06
CPV,1995,electricity_heat,0.06
BDI,2017,electricity_heat,0.07
BDI,2016,electricity_heat,0.02
BDI,2015,electricity_heat,0.03
BDI,2014,electricity_heat,0.03
BDI,2013,electricity_heat,0.02
BDI,2012,electricity_heat,0.0
BDI,2011,electricity_heat,0.02
BDI,2010,electricity_heat,0.02
BFA,2017,electricity_heat,0.79
BFA,2016,electricity_heat,0.58
BFA,2015,electricity_heat,0.58
BFA,2014,electricity_heat,0.51
BFA,2013,electricity_heat,0.42
BFA,2012,electricity_heat,0.37
BFA,2011,electricity_heat,0.32
BFA,2010,electricity_heat,0.31
BFA,2009,electricity_heat,0.4
BFA,2008,electricity_heat,0.35
BFA,2007,electricity_heat,0.35
BFA,2006,electricity_heat,0.34
BFA,2005,electricity_heat,0.29
BFA,2004,electricity_heat,0.32
BFA,2003,electricity_heat,0.3
BFA,2002,electricity_heat,0.26
BFA,2001,electricity_heat,0.27
BFA,2000,electricity_heat,0.25
BFA,1999,electricity_heat,0.2
BFA,1998,electricity_heat,0.23
BFA,1997,electricity_heat,0.21
BFA,1996,electricity_heat,0.17
BFA,1995,electricity_heat,0.13
BFA,1994,electricity_heat,0.18
BFA,1993,electricity_heat,0.17
BFA,1992,electricity_heat,0.17
BFA,1991,electricity_heat,0.17
BFA,1990,electricity_heat,0.17
BGR,2017,electricity_heat,27.54
BGR,2016,electricity_heat,26.13
BGR,2015,electricity_heat,29.38
BGR,2014,electricity_heat,28.38
BGR,2013,electricity_heat,26.67
BGR,2012,electricity_heat,30.68
BGR,2011,electricity_heat,35.31
BGR,2010,electricity_heat,30.78
BGR,2009,electricity_heat,28.87
BGR,2008,electricity_heat,31.87
BGR,2007,electricity_heat,32.22
BGR,2006,electricity_heat,28.97
BGR,2005,electricity_heat,28.68
BGR,2004,electricity_heat,28.78
BGR,2003,electricity_heat,29.59
BGR,2002,electricity_heat,26.7
BGR,2001,electricity_heat,29.45
BGR,2000,electricity_heat,26.5
BGR,1999,electricity_heat,26.82
BGR,1998,electricity_heat,29.17
BGR,1997,electricity_heat,30.0
BGR,1996,electricity_heat,35.7
BGR,1995,electricity_heat,35.43
BGR,1994,electricity_heat,34.86
BGR,1993,electricity_heat,37.91
BGR,1992,electricity_heat,37.52
BGR,1991,electricity_heat,39.46
BGR,1990,electricity_heat,45.29
BRN,2017,electricity_heat,4.79
BRN,2016,electricity_heat,4.63
BRN,2015,electricity_heat,4.08
BRN,2014,electricity_heat,4.83
BRN,2013,electricity_heat,4.96
BRN,2012,electricity_heat,4.98
BRN,2011,electricity_heat,5.16
BRN,2010,electricity_heat,5.15
BRN,2009,electricity_heat,5.13
BRN,2008,electricity_heat,3.93
BRN,2007,electricity_heat,3.76
BRN,2006,electricity_heat,4.21
BRN,2005,electricity_heat,3.7
BRN,2004,electricity_heat,3.78
BRN,2003,electricity_heat,4.14
BRN,2002,electricity_heat,3.3
BRN,2001,electricity_heat,3.29
BRN,2000,electricity_heat,3.42
BRN,1999,electricity_heat,3.15
BRN,1998,electricity_heat,3.24
BRN,1997,electricity_heat,3.87
BRN,1996,electricity_heat,3.59
BRN,1995,electricity_heat,3.47
BRN,1994,electricity_heat,3.17
BRN,1993,electricity_heat,2.95
BRN,1992,electricity_heat,2.71
BRN,1991,electricity_heat,2.61
BRN,1990,electricity_heat,2.54
BRA,2017,electricity_heat,97.86
BRA,2016,electricity_heat,96.39
BRA,2015,electricity_heat,120.7
BRA,2014,electricity_heat,125.82
BRA,2013,electricity_heat,107.07
BRA,2012,electricity_heat,82.23
BRA,2011,electricity_heat,63.38
BRA,2010,electricity_heat,69.68
BRA,2009,electricity_heat,57.76
BRA,2008,electricity_heat,68.99
BRA,2007,electricity_heat,57.73
BRA,2006,electricity_heat,58.46
BRA,2005,electricity_heat,58.23
BRA,2004,electricity_heat,56.06
BRA,2003,electricity_heat,50.48
BRA,2002,electricity_heat,50.27
BRA,2001,electricity_heat,54.97
BRA,2000,electricity_heat,50.23
BRA,1999,electricity_heat,45.49
BRA,1998,electricity_heat,38.93
BRA,1997,electricity_heat,38.15
BRA,1996,electricity_heat,33.89
BRA,1995,electricity_heat,31.48
BRA,1994,electricity_heat,29.93
BRA,1993,electricity_heat,30.17
BRA,1992,electricity_heat,29.85
BRA,1991,electricity_heat,28.07
BRA,1990,electricity_heat,28.07
BWA,2017,electricity_heat,4.29
BWA,2016,electricity_heat,3.62
BWA,2015,electricity_heat,3.81
BWA,2014,electricity_heat,3.75
BWA,2013,electricity_heat,2.32
BWA,2012,electricity_heat,2.06
BWA,2011,electricity_heat,1.07
BWA,2010,electricity_heat,0.57
BWA,2009,electricity_heat,0.94
BWA,2008,electricity_heat,1.05
BWA,2007,electricity_heat,1.08
BWA,2006,electricity_heat,1.28
BWA,2005,electricity_heat,1.68
BWA,2004,electricity_heat,1.61
BWA,2003,electricity_heat,1.37
BWA,2002,electricity_heat,1.31
BWA,2001,electricity_heat,1.24
BWA,2000,electricity_heat,1.66
BWA,1999,electricity_heat,1.66
BWA,1998,electricity_heat,1.32
BWA,1997,electricity_heat,1.4
BWA,1996,electricity_heat,1.32
BWA,1995,electricity_heat,1.75
BWA,1994,electricity_heat,1.66
BWA,1993,electricity_heat,1.64
BWA,1992,electricity_heat,1.65
BWA,1991,electricity_heat,1.4
BWA,1990,electricity_heat,1.52
BIH,2017,electricity_heat,15.31
BIH,2016,electricity_heat,15.0
BIH,2015,electricity_heat,12.85
BIH,2014,electricity_heat,13.0
BIH,2013,electricity_heat,15.25
BIH,2012,electricity_heat,15.15
BIH,2011,electricity_heat,16.58
BIH,2010,electricity_heat,13.89
BIH,2009,electricity_heat,14.07
BIH,2008,electricity_heat,13.56
BIH,2007,electricity_heat,12.48
BIH,2006,electricity_heat,11.92
BIH,2005,electricity_heat,10.58
BIH,2004,electricity_heat,10.29
BIH,2003,electricity_heat,10.37
BIH,2002,electricity_heat,9.57
BIH,2001,electricity_heat,8.78
BIH,2000,electricity_heat,8.93
BIH,1999,electricity_heat,7.81
BIH,1998,electricity_heat,7.93
BIH,1997,electricity_heat,5.83
BIH,1996,electricity_heat,2.1
BIH,1995,electricity_heat,0.79
BIH,1994,electricity_heat,0.69
BIH,1993,electricity_heat,5.98
BIH,1992,electricity_heat,6.88
BIH,1991,electricity_heat,8.7
BIH,1990,electricity_heat,10.72
BOL,2017,electricity_heat,6.04
BOL,2016,electricity_heat,6.05
BOL,2015,electricity_heat,5.3
BOL,2014,electricity_heat,5.37
BOL,2013,electricity_heat,4.7
BOL,2012,electricity_heat,4.61
BOL,2011,electricity_heat,4.58
BOL,2010,electricity_heat,4.3
BOL,2009,electricity_heat,3.74
BOL,2008,electricity_heat,3.6
BOL,2007,electricity_heat,3.28
BOL,2006,electricity_heat,3.04
BOL,2005,electricity_heat,2.7
BOL,2004,electricity_heat,2.33
BOL,2003,electricity_heat,2.36
BOL,2002,electricity_heat,1.98
BOL,2001,electricity_heat,1.95
BOL,2000,electricity_heat,1.78
BOL,1999,electricity_heat,1.67
BOL,1998,electricity_heat,2.13
BOL,1997,electricity_heat,2.07
BOL,1996,electricity_heat,2.0
BOL,1995,electricity_heat,2.26
BOL,1994,electricity_heat,1.95
BOL,1993,electricity_heat,1.68
BOL,1992,electricity_heat,1.72
BOL,1991,electricity_heat,1.52
BOL,1990,electricity_heat,1.55
BTN,2017,electricity_heat,0.0
BTN,2016,electricity_heat,0.0
BTN,2015,electricity_heat,0.0
BTN,2014,electricity_heat,0.0
BTN,2013,electricity_heat,0.0
BTN,2012,electricity_heat,0.0
BTN,2001,electricity_heat,0.0
BTN,2000,electricity_heat,0.0
BTN,1999,electricity_heat,0.0
BTN,1998,electricity_heat,0.0
BTN,1997,electricity_heat,0.0
BTN,1996,electricity_heat,0.0
BTN,1995,electricity_heat,0.0
